date,AAPL,AAL,AMZN,IBM,PFE,ANTM,WMT
2011-08-17,380.44,5.69,195.93,171.48,18.49,61.79,51.55
2011-08-16,380.48,5.97,197.68,171.24,18.31,62.05,51.92
2011-08-15,383.41,5.88,202.95,172.99,18.34,62.29,49.98
2011-08-12,376.99,5.53,202.3,168.2,17.86,60.38,49.75
2011-08-11,373.7,5.48,198.36,166.73,17.81,60.71,49.73
2011-08-10,363.69,5.32,194.13,162.54,17.05,57.26,48.41
2011-08-09,374.01,5.79,205.09,170.61,17.6,60.25,50.82
2011-08-08,353.21,4.97,193.7,166.22,16.66,57.01,48.92
2011-08-05,373.62,5.52,202.7,172.98,17.49,61.95,50.85
2011-08-04,377.37,5.63,201.48,171.48,17.36,62.26,50.1
2011-08-03,392.57,5.9,209.96,178.83,18.03,64.73,51.28
2011-08-02,388.91,5.52,211.7,178.05,18.14,63.94,51.68
2011-08-01,396.75,5.96,221.32,180.75,19.01,65.44,52.62
2011-07-29,390.48,6.24,222.52,181.85,19.249,67.55,52.71
2011-07-28,391.82,5.98,223.9,181.8,19.36,68.39,52.99
2011-07-27,392.59,6.18,222.518,181.35,19.3,68.7,53.25
2011-07-26,403.41,6.39,214.18,182.93,19.63,73.56,53.59
2011-07-25,398.5,6.5,213.49,183.7,19.81,73.81,53.97
2011-07-22,393.3,6.8,216.52,185.18,20.07,74.41,54.52
2011-07-21,387.29,6.9,213.21,184.9,20.1,74.65,54.47
2011-07-20,386.9,6.9,215.55,183.65,19.9,73.65,53.89
2011-07-19,376.85,7.01,218.06,185.21,19.94,73.54,53.97
2011-07-18,373.8,7.03,211.53,175.28,19.64,74.25,53.32
2011-07-15,364.92,7.44,212.87,175.54,19.75,74.9,53.63
2011-07-14,357.77,7.64,210.38,174.23,19.91,76.56,53.63
2011-07-13,358.02,7.9,213.5,174.32,19.99,76.68,54.02
2011-07-12,353.75,7.95,211.23,174.05,20.0,75.95,53.94
2011-07-11,354.0,8.06,212.55,174.99,20.04,75.21,53.87
2011-07-08,359.71,8.21,218.28,176.49,20.16,78.0,54.08
2011-07-07,357.2,8.39,216.74,176.48,20.23,78.27,54.49
2011-07-06,351.76,8.34,214.19,177.71,20.78,79.97,53.72
2011-07-05,349.43,8.45,213.19,175.43,20.78,80.22,53.39
2011-07-01,343.26,8.94,209.49,174.54,20.75,80.79,53.51
2011-06-30,335.67,8.91,204.49,171.55,20.6,78.77,53.14
2011-06-29,334.04,8.85,204.18,170.54,20.67,79.21,52.64
2011-06-28,335.26,9.13,202.35,170.01,20.55,79.09,52.53
2011-06-27,332.04,9.15,201.25,167.62,20.17,77.77,52.29
2011-06-24,326.35,8.69,192.55,165.07,20.08,77.33,52.41
2011-06-23,331.23,8.91,194.16,166.12,20.65,77.72,53.29
2011-06-22,322.61,8.48,191.63,165.68,20.28,77.81,53.01
2011-06-21,325.3,8.65,194.23,166.22,20.43,79.25,53.29
2011-06-20,315.32,8.6,187.72,165.02,20.27,78.69,53.04
2011-06-17,320.26,8.4,186.37,164.44,20.26,76.24,52.82
2011-06-16,325.16,8.23,183.65,162.67,20.24,76.27,52.83
2011-06-15,326.75,8.23,185.98,162.33,20.19,76.18,52.32
2011-06-14,332.44,8.17,189.96,164.12,20.58,77.74,52.91
2011-06-13,326.6,8.21,186.29,163.17,20.46,76.13,52.62
2011-06-10,325.9,8.1,186.53,163.18,20.11,76.34,52.72
2011-06-09,331.49,8.04,189.68,164.84,20.75,77.75,53.62
2011-06-08,332.24,8.26,188.05,164.34,20.68,75.52,53.69
2011-06-07,332.04,8.56,187.55,163.69,20.74,76.18,53.83
2011-06-06,338.04,8.55,185.69,164.75,20.74,75.44,53.76
2011-06-03,343.44,8.89,188.32,165.05,20.85,76.68,53.66
2011-06-02,346.102,9.11,193.65,166.09,21.0,78.0,53.55
2011-06-01,345.51,9.04,192.395,166.56,21.05,77.17,54.3
2011-05-31,347.83,9.1,196.69,168.93,21.45,78.17,55.22
2011-05-27,337.41,9.12,194.13,167.5,20.93,77.58,54.7
2011-05-26,335.0,9.25,195.0,167.18,20.9,77.42,54.62
2011-05-25,336.78,9.27,192.26,167.75,20.78,76.74,54.56
2011-05-24,332.19,9.74,193.27,167.99,20.52,77.54,54.78
2011-05-23,334.4,10.0,196.22,168.26,20.59,79.14,55.22
2011-05-20,335.22,10.17,198.65,170.16,20.69,80.53,55.29
2011-05-19,340.53,10.32,198.805,170.59,21.03,81.78,55.48
2011-05-18,339.87,9.67,197.09,170.44,21.18,81.32,55.18
2011-05-17,336.14,9.8,194.81,170.5,21.14,79.98,55.54
2011-05-16,333.3,9.94,192.51,168.86,20.98,80.76,56.06
2011-05-13,340.5,9.41,202.56,169.92,20.92,80.25,55.72
2011-05-12,346.57,9.62,206.07,172.24,20.89,80.0,55.72
2011-05-11,347.23,9.99,204.38,169.5,20.61,79.41,55.17
2011-05-10,349.45,9.5,203.94,170.38,20.86,79.82,55.53
2011-05-09,347.6,9.32,200.8,169.1,20.6,79.8,55.1
2011-05-06,346.66,9.69,197.6,168.89,20.55,77.96,55.02
2011-05-05,346.75,9.82,197.11,168.46,20.39,77.49,55.07
2011-05-04,349.57,9.3,199.97,170.62,20.64,77.2,55.37
2011-05-03,348.2,9.22,198.45,172.87,20.44,77.2,55.46
2011-05-02,346.28,9.06,201.19,172.15,21.02,77.18,55.04
2011-04-29,350.13,9.09,195.81,170.58,20.97,76.79,54.98
2011-04-28,346.75,8.77,195.07,170.78,20.83,76.55,54.69
2011-04-27,350.15,8.75,196.63,170.37,20.63,75.54,54.42
2011-04-26,350.42,8.8,182.3,168.49,20.19,72.97,53.91
2011-04-25,353.009,8.28,185.42,167.67,20.14,72.21,53.37
2011-04-21,350.696,8.13,185.89,168.28,19.79,72.27,53.58
2011-04-20,342.41,8.14,183.87,164.75,20.39,69.39,53.69
2011-04-19,337.86,8.25,178.82,165.4,20.53,68.98,53.35
2011-04-18,331.85,8.33,178.34,165.94,20.4,68.06,53.31
2011-04-15,327.46,8.09,180.01,166.21,20.53,69.41,53.55
2011-04-14,332.42,8.06,181.82,164.97,20.4905,69.51,53.5
2011-04-13,336.13,8.26,182.29,163.95,20.46,69.15,53.63
2011-04-12,332.4,8.45,180.48,163.25,20.46,69.74,53.52
2011-04-11,330.8,8.24,184.04,163.95,20.67,69.25,52.82
2011-04-08,335.06,7.94,184.71,164.05,20.46,68.95,52.54
2011-04-07,338.08,8.24,184.91,164.38,20.33,69.07,53.0
2011-04-06,338.04,8.4,182.76,164.04,20.29,68.85,52.98
2011-04-05,338.89,8.45,185.29,163.99,20.45,69.48,52.74
2011-04-04,341.19,8.74,182.94,164.25,20.54,70.61,52.65
2011-04-01,344.56,8.78,180.13,164.27,20.38,70.75,52.13
2011-03-31,348.5075,8.71,180.13,163.07,20.31,69.79,52.05
2011-03-30,348.63,8.97,179.42,163.6,20.3375,69.65,52.36
2011-03-29,350.96,8.87,174.62,162.88,20.38,69.35,52.26
2011-03-28,350.44,9.02,169.35,161.37,20.27,68.96,52.19
2011-03-25,351.54,9.02,170.98,162.18,20.35,69.34,52.35
2011-03-24,344.97,8.86,171.1,160.04,20.3,68.77,52.59
2011-03-23,339.19,8.73,165.32,159.53,19.92,67.04,51.64
2011-03-22,341.2,8.9,162.6,158.0,19.94,67.47,52.0
2011-03-21,339.3,9.17,164.525,157.68,19.975,67.09,51.92
2011-03-18,330.67,8.96,161.82,155.89,20.18,66.65,51.52
2011-03-17,334.64,8.49,160.97,154.18,19.88,65.99,51.37
2011-03-16,330.01,8.55,164.7,153.0,19.3,66.46,51.38
2011-03-15,345.43,8.92,165.08,159.02,19.76,67.41,52.06
2011-03-14,353.56,8.87,166.73,161.39,19.81,66.97,52.32
2011-03-11,351.99,9.18,168.07,162.43,19.47,67.98,52.59
2011-03-10,346.67,9.09,166.14,162.02,19.36,68.45,52.65
2011-03-09,352.47,8.93,169.05,165.86,19.66,69.4,52.67
2011-03-08,355.76,9.28,166.89,162.28,19.68,68.33,52.44
2011-03-07,355.36,8.3,169.08,159.93,19.61,67.91,52.02
2011-03-04,360.0,8.28,171.67,161.83,19.66,67.99,52.07
2011-03-03,359.56,8.36,172.79,163.48,19.77,68.8,52.01
2011-03-02,352.12,7.97,172.02,160.16,19.19,66.81,51.97
2011-03-01,349.31,7.95,169.44,159.97,19.14,65.98,52.07
2011-02-28,353.21,8.61,173.29,161.88,19.24,66.47,51.98
2011-02-25,348.16,8.57,177.24,162.28,18.86,66.52,51.75
2011-02-24,342.88,8.43,177.75,160.77,18.9,66.09,52.09
2011-02-23,342.62,8.49,176.68,160.18,18.76,64.93,53.03
2011-02-22,338.61,9.17,180.42,161.95,18.89,65.29,53.67
2011-02-18,350.56,9.72,186.5,164.84,19.19,67.4,55.38
2011-02-17,358.3,9.92,187.76,164.24,19.37,67.21,54.75
2011-02-16,363.13,10.1,186.62,163.4,19.28,66.37,54.55
2011-02-15,359.9,10.08,189.03,162.84,19.05,65.94,54.95
2011-02-14,359.18,9.97,190.42,163.22,19.05,65.94,54.8
2011-02-11,356.85,10.13,189.25,163.85,18.8275,65.25,55.69
2011-02-10,354.54,9.85,186.21,164.09,19.03,65.36,55.59
2011-02-09,358.16,9.88,185.3,164.65,19.05,65.25,56.73
2011-02-08,355.2,9.88,183.06,166.05,19.16,65.28,56.38
2011-02-07,351.88,9.72,176.43,164.82,19.04,64.11,56.07
2011-02-04,346.5,9.24,175.93,164.0,19.3,65.07,56.03
2011-02-03,343.44,9.59,173.71,163.53,19.17,64.39,55.92
2011-02-02,344.32,9.52,173.53,163.3,18.96,64.48,55.86
2011-02-01,345.03,9.91,172.11,163.56,19.22,63.75,56.33
2011-01-31,339.32,9.92,169.64,162.0,18.22,62.12,56.07
2011-01-28,336.1,10.16,171.14,159.21,18.15,62.66,56.7
2011-01-27,343.21,11.05,184.45,161.07,18.48,64.36,57.57
2011-01-26,343.85,10.8,175.39,161.04,18.36,62.55,57.32
2011-01-25,341.4,10.13,176.7,161.44,18.47,61.7,57.26
2011-01-24,337.45,10.1,176.85,159.63,18.45,60.99,56.05
2011-01-21,326.72,9.83,177.42,155.5,18.359,61.45,55.73
2011-01-20,332.68,10.25,181.96,155.8,18.24,61.56,55.99
2011-01-19,338.84,10.03,186.87,155.69,18.32,62.06,55.03
2011-01-18,340.65,10.12,191.25,150.65,18.38,62.97,55.14
2011-01-14,348.48,10.79,188.75,150.0,18.34,63.55,54.81
2011-01-13,345.68,10.89,185.53,148.82,18.22,61.81,54.79
2011-01-12,344.42,10.88,184.08,149.1,18.37,61.93,54.85
2011-01-11,341.64,10.97,184.34,147.28,18.22,61.87,54.29
2011-01-10,342.455,11.47,184.68,147.64,18.26,61.13,53.73
2011-01-07,336.12,11.4,185.49,147.93,18.34,60.46,54.08
2011-01-06,333.73,11.24,185.86,148.66,18.18,59.52,53.96
2011-01-05,334.0,11.1,187.42,147.05,18.11,58.48,54.41
2011-01-04,331.29,10.62,185.01,147.64,17.9885,58.33,54.77
2011-01-03,329.57,10.65,184.22,147.48,17.68,57.95,54.56
2010-12-31,322.56,10.01,180.0,146.76,17.51,56.86,53.93
2010-12-30,323.66,10.13,182.75,146.67,17.49,56.61,54.07
2010-12-29,325.29,10.14,183.37,146.52,17.6,56.91,54.08
2010-12-28,325.47,9.89,181.09,145.71,17.59,56.99,53.74
2010-12-27,324.68,9.87,182.14,145.34,17.49,57.15,53.57
2010-12-23,323.6,9.91,182.59,145.89,17.61,57.44,53.6
2010-12-22,325.16,10.32,184.76,145.95,17.56,57.12,53.31
2010-12-21,324.205,10.52,184.75,145.74,17.38,56.56,53.65
2010-12-20,322.21,10.18,183.29,144.51,17.17,56.1,53.77
2010-12-17,320.61,10.06,177.58,145.0,17.03,55.93,54.41
2010-12-16,321.25,10.13,178.04,144.55,17.22,56.02,54.63
2010-12-15,320.36,10.14,175.57,144.72,17.08,56.32,54.23
2010-12-14,320.29,10.53,173.94,145.82,17.11,58.11,54.45
2010-12-13,321.67,10.51,174.25,144.28,17.19,57.53,54.21
2010-12-10,320.56,10.93,175.62,144.82,17.02,57.68,54.28
2010-12-09,319.7575,10.91,174.85,144.3,16.7585,56.71,54.34
2010-12-08,321.01,10.97,176.29,144.98,16.72,56.53,54.49
2010-12-07,318.21,10.55,176.77,144.02,16.77,55.75,54.49
2010-12-06,320.15,11.15,178.05,144.99,16.81,55.94,54.49
2010-12-03,317.44,11.04,175.68,145.38,16.72,57.02,54.62
2010-12-02,318.15,11.11,176.53,145.18,16.69,58.44,54.75
2010-12-01,316.4,11.26,176.55,144.41,16.7015,56.49,54.7
2010-11-30,311.15,11.16,175.4,141.46,16.3,55.74,54.09
2010-11-29,316.87,11.28,179.49,142.89,16.56,57.07,53.85
2010-11-26,315.0,11.7,177.2,143.9,16.49,57.1,53.74
2010-11-24,314.795,11.74,177.25,145.81,16.6915,57.86,54.01
2010-11-23,308.73,11.1,168.2,143.18,16.57,58.52,53.67
2010-11-22,313.36,11.18,170.39,145.39,16.63,59.97,54.38
2010-11-19,306.73,11.08,164.82,145.05,16.7975,58.61,54.39
2010-11-18,308.43,11.02,164.17,144.36,16.83,56.32,53.98
2010-11-17,300.5,10.7,158.35,141.95,16.48,56.45,53.77
2010-11-16,301.59,10.69,157.78,142.24,16.6,55.99,54.26
2010-11-15,307.035,10.71,158.9,143.64,16.75,57.18,53.95
2010-11-12,308.03,10.63,165.68,143.74,16.85,58.08,54.13
2010-11-11,316.655,10.82,170.37,145.43,16.98,58.59,54.34
2010-11-10,318.03,10.78,173.33,146.55,16.829,58.9,54.51
2010-11-09,316.08,10.99,170.27,146.14,16.99,57.74,55.05
2010-11-08,318.62,11.23,171.99,146.46,17.051,58.68,54.91
2010-11-05,317.13,11.57,170.77,146.92,17.18,57.35,55.2
2010-11-04,318.27,11.56,168.93,146.79,17.38,56.71,55.36
2010-11-03,312.8,12.07,168.47,144.17,17.59,56.05,54.91
2010-11-02,309.36,11.92,164.61,143.84,17.45,55.75,54.79
2010-11-01,304.18,11.66,162.58,143.32,17.62,54.72,54.31
2010-10-29,300.98,11.79,165.23,143.6,17.415,54.34,54.17
2010-10-28,305.24,11.88,166.84,140.9,17.57,54.61,54.08
2010-10-27,307.83,12.0,167.51,141.43,17.28,54.91,53.87
2010-10-26,308.05,11.73,169.95,140.67,17.49,55.94,54.56
2010-10-25,308.84,11.58,169.0,139.84,17.62,57.26,53.95
2010-10-22,307.47,10.81,169.13,139.67,17.5,57.54,54.06
2010-10-21,309.52,10.75,164.97,139.83,17.63,56.63,54.03
2010-10-20,310.53,10.84,158.67,139.07,17.66,57.22,53.47
2010-10-19,309.49,10.09,158.67,138.03,17.39,56.11,53.32
2010-10-18,318.0,10.12,163.56,142.83,17.8,58.39,53.76
2010-10-15,314.74,9.7,164.64,141.06,17.75,57.78,53.35
2010-10-14,302.31,9.78,155.53,141.5,17.66,57.06,53.25
2010-10-13,300.14,9.8,155.17,140.37,17.73,56.8,53.82
2010-10-12,298.54,9.55,156.48,139.85,17.479,55.66,53.92
2010-10-11,295.36,9.0,153.03,139.66,17.38,55.39,54.61
2010-10-08,294.07,9.07,155.55,138.85,17.46,55.01,54.41
2010-10-07,289.22,9.24,156.27,138.72,17.38,55.06,54.36
2010-10-06,289.19,9.23,155.4,137.84,17.26,54.34,54.56
2010-10-05,288.94,9.23,160.87,137.66,17.231,55.25,54.0
2010-10-04,278.64,9.12,155.39,135.25,16.9,54.88,53.57
2010-10-01,282.52,9.29,153.71,135.64,17.18,56.11,53.36
2010-09-30,283.75,9.25,157.06,134.14,17.17,56.64,53.52
2010-09-29,287.37,9.06,158.99,135.48,17.4,56.13,53.35
2010-09-28,286.86,9.24,159.7,134.89,17.425,56.23,53.82
2010-09-27,291.164,9.29,159.37,134.65,17.17,55.88,53.48
2010-09-24,292.32,8.99,160.73,134.11,17.4,56.69,54.08
2010-09-23,288.92,8.83,152.85,131.67,17.04,56.5,53.65
2010-09-22,287.75,8.96,151.83,132.57,17.22,56.64,53.82
2010-09-21,283.77,9.54,150.73,131.98,17.141,55.75,53.57
2010-09-20,283.23,9.21,151.3048,131.79,17.275,54.96,53.54
2010-09-17,275.37,9.08,148.325,130.19,17.0625,54.06,53.01
2010-09-16,276.57,9.12,148.13,129.67,17.165,54.7,53.15
2010-09-15,270.22,8.91,145.45,129.43,17.2725,54.64,52.86
2010-09-14,268.06,8.78,145.75,128.85,17.08,55.45,52.66
2010-09-13,267.04,8.6,145.07,129.61,16.97,55.37,52.21
2010-09-10,263.41,8.79,142.44,127.99,16.99,54.83,51.97
2010-09-09,263.07,9.11,140.38,126.36,16.77,54.53,51.91
2010-09-08,262.92,9.49,139.14,126.08,16.56,52.91,51.83
2010-09-07,257.81,9.54,137.22,125.95,16.33,52.4,51.86
2010-09-03,258.77,9.97,138.79,127.58,16.46,53.25,52.04
2010-09-02,252.17,9.65,135.21,125.04,16.4,51.82,51.76
2010-09-01,250.33,9.56,132.49,125.77,16.28,50.88,51.2
2010-08-31,243.1,9.04,124.83,123.13,15.91,49.6575,50.14
2010-08-30,242.5,8.87,123.79,123.4,15.86,49.6,50.55
2010-08-27,241.62,9.15,126.64,124.73,16.09,50.87,51.0
2010-08-26,240.28,8.64,124.86,122.78,15.9,50.64,50.97
2010-08-25,242.89,8.78,126.85,125.27,15.99,51.04,51.55
2010-08-24,239.93,8.75,124.53,124.9,15.82,49.68,51.3
2010-08-23,245.8,8.89,126.6,126.47,16.1,49.64,51.14
2010-08-20,249.64,9.1,127.76,127.5,15.92,49.89,50.22
2010-08-19,249.88,9.19,127.57,128.9,16.03,50.12,50.06
2010-08-18,253.07,9.61,129.65,129.3925,16.1,51.98,50.86
2010-08-17,251.97,9.5,128.86,128.45,16.27,52.38,51.02
2010-08-16,247.64,9.21,126.07,127.77,16.03,51.62,50.41
2010-08-13,249.1,9.14,124.69,127.87,16.08,51.79,50.4
2010-08-12,251.79,9.23,126.56,128.3,16.2,51.58,50.43
2010-08-11,250.19,9.13,125.89,129.83,16.0,51.31,51.02
2010-08-10,259.41,9.72,130.0,131.84,16.57,55.02,52.22
2010-08-09,261.75,9.73,128.83,132.0,16.42,55.14,52.06
2010-08-06,260.091,9.49,128.32,130.14,16.24,55.05,51.79
2010-08-05,261.7,9.64,127.83,131.83,16.19,54.96,51.62
2010-08-04,262.98,10.03,127.58,131.27,16.44,54.24,51.6
2010-08-03,261.93,10.66,122.42,130.37,16.34,53.24,51.29
2010-08-02,261.85,10.64,120.07,130.76,15.48,52.01,51.41
2010-07-30,257.25,10.85,117.89,128.4,15.0,50.72,51.19
2010-07-29,258.11,10.66,116.86,128.02,15.09,49.88,51.06
2010-07-28,260.96,10.62,117.13,128.43,15.0,50.83,51.13
2010-07-27,264.08,10.54,117.13,128.63,15.27,52.8,50.96
2010-07-26,259.28,10.91,118.4,128.41,15.02,53.19,51.13
2010-07-23,259.94,10.35,118.87,128.38,14.58,51.99,51.67
2010-07-22,259.024,9.85,120.07,127.47,14.81,52.46,50.86
2010-07-21,254.24,9.21,117.43,125.27,14.5,51.49,50.35
2010-07-20,251.89,8.92,120.1,126.55,14.55,52.61,50.88
2010-07-19,245.58,8.62,119.94,129.79,14.73,52.49,49.52
2010-07-16,249.9,8.95,118.49,128.03,14.56,51.39,49.67
2010-07-15,251.45,9.11,122.06,130.72,14.87,53.15,50.41
2010-07-14,252.727,9.28,123.3,130.72,14.84,51.97,50.35
2010-07-13,251.798,9.33,123.65,130.48,14.79,51.61,50.54
2010-07-12,257.285,9.2,119.51,128.67,14.93,51.28,50.12
2010-07-09,259.62,9.54,117.26,127.96,14.77,51.17,49.43
2010-07-08,258.09,9.54,116.22,127.97,14.82,49.87,49.18
2010-07-07,258.665,9.32,113.43,127.0,14.62,48.91,48.92
2010-07-06,248.63,8.08,110.06,123.46,14.29,48.11,48.57
2010-07-02,246.94,8.19,109.14,121.86,14.14,47.43,48.0
2010-07-01,248.48,8.65,110.96,122.57,14.23,47.79,48.34
2010-06-30,251.53,8.61,109.26,123.48,14.26,48.93,48.07
2010-06-29,256.17,8.54,108.61,125.09,14.28,49.57,48.9
2010-06-28,268.3,9.08,117.8,128.98,14.54,50.79,49.57
2010-06-25,266.7,9.16,121.0,127.12,14.64,51.75,48.8
2010-06-24,269.0,9.57,118.33,128.19,14.46,52.37,50.03
2010-06-23,270.97,9.58,121.45,130.11,14.88,53.03,50.81
2010-06-22,273.85,9.47,122.307,129.3,14.97,53.72,50.68
2010-06-21,270.17,10.0,122.55,130.65,15.1,55.24,51.02
2010-06-18,274.074,10.44,125.83,130.15,15.21,55.22,51.55
2010-06-17,271.87,10.74,125.89,130.98,15.47,55.05,51.41
2010-06-16,267.25,10.57,126.9,130.35,15.48,54.71,50.98
2010-06-15,259.69,10.46,126.84,129.79,15.52,54.03,51.64
2010-06-14,254.28,9.66,123.83,128.5,15.33,53.1,51.24
2010-06-11,253.51,9.93,123.03,128.45,15.46,52.65,50.86
2010-06-10,250.51,9.16,123.21,127.68,14.91,52.79,51.22
2010-06-09,243.2,8.53,117.91,123.9,14.52,52.31,50.99
2010-06-08,249.33,8.58,118.835,123.72,14.55,53.27,50.78
2010-06-07,250.94,8.35,122.01,124.13,14.52,53.57,50.74
2010-06-04,255.965,8.59,122.77,125.28,14.755,54.14,50.4
2010-06-03,263.12,9.21,128.76,127.96,15.2325,54.45,51.72
2010-06-02,263.95,9.44,126.31,127.41,15.2,52.37,51.72
2010-06-01,260.83,8.64,123.24,124.34,14.99,51.05,50.92
2010-05-28,256.88,8.83,125.46,125.26,15.23,51.3,50.56
2010-05-27,253.35,8.74,126.7,126.39,15.37,51.72,50.7
2010-05-26,244.109,8.45,123.21,123.23,15.11,50.89,50.02
2010-05-25,245.22,7.81,124.86,124.52,15.06,50.7,50.28
2010-05-24,246.76,7.04,122.12,124.45,15.22,51.1,51.0
2010-05-21,242.32,7.21,122.72,125.42,15.4,51.25,51.37
2010-05-20,237.76,6.84,119.71,123.8,15.23,51.17,51.3
2010-05-19,248.34,7.4,124.59,128.86,15.82,53.4,53.04
2010-05-18,252.36,7.0,126.28,129.95,15.81,53.08,53.705
2010-05-17,254.22,7.18,128.91,130.44,16.11,53.52,52.73
2010-05-14,253.82,7.09,128.533,131.19,16.2,53.09,52.12
2010-05-13,258.36,7.24,131.47,131.48,16.56,53.16,52.4
2010-05-12,262.09,7.3,133.87,132.68,16.9,54.04,52.48
2010-05-11,256.52,6.83,130.46,126.89,17.01,52.11,52.46
2010-05-10,253.99,6.95,131.29,126.27,17.0,51.14,52.58
2010-05-07,235.86,6.38,124.98,122.1,16.46,50.94,52.4
2010-05-06,246.25,6.39,128.71,123.92,16.74,51.3,53.23
2010-05-05,255.985,6.93,130.93,127.46,17.18,52.53,54.77
2010-05-04,258.68,6.86,129.83,128.12,17.08,52.6,54.02
2010-05-03,266.35,7.39,137.49,129.6,16.91,53.52,53.74
2010-04-30,261.09,7.07,137.1,129.0,16.72,53.8,53.64
2010-04-29,268.64,7.33,141.73,130.46,16.86,59.08,53.7
2010-04-28,261.6,7.32,139.35,130.1,16.53,57.45,53.61
2010-04-27,262.04,6.33,142.02,128.82,16.46,55.92,54.04
2010-04-26,269.5,6.48,147.11,130.73,16.82,56.56,54.04
2010-04-23,270.83,6.63,143.63,129.99,16.91,57.98,54.53
2010-04-22,266.4695,6.47,150.09,129.13,16.48,58.41,54.49
2010-04-21,259.22,6.76,146.43,128.99,16.6,58.64,54.47
2010-04-20,244.59,7.14,144.2,129.69,16.76,59.84,54.52
2010-04-19,247.07,6.89,142.43,132.23,16.79,60.55,54.39
2010-04-16,247.4,7.15,142.171,130.63,16.8,59.08,54.11
2010-04-15,248.92,7.41,145.82,130.89,16.99,58.58,54.13
2010-04-14,245.69,7.42,144.28,131.25,17.07,58.96,54.64
2010-04-13,242.43,7.49,140.16,129.03,17.18,60.18,54.72
2010-04-12,242.29,7.62,141.2,128.36,17.29,61.34,55.02
2010-04-09,241.79,7.32,140.06,128.76,17.25,61.26,55.07
2010-04-08,239.95,7.55,140.96,127.61,17.14,62.09,55.38
2010-04-07,240.6,6.82,134.87,128.48,17.07,63.26,55.28
2010-04-06,239.54,7.08,135.56,128.93,16.96,64.61,55.53
2010-04-05,238.49,7.13,131.49,129.35,16.9,65.34,55.49
2010-04-01,235.97,7.4,131.81,128.25,17.08,64.71,55.49
2010-03-31,235.0,7.35,135.77,128.25,17.15,64.38,55.6
2010-03-30,235.845,7.22,136.579,128.77,17.26,64.69,55.91
2010-03-29,232.39,7.32,135.12,128.59,17.28,64.19,55.74
2010-03-26,230.9,7.3,135.06,129.26,17.14,63.05,55.51
2010-03-25,226.65,7.37,134.73,129.24,17.39,63.59,55.61
2010-03-24,229.37,7.41,128.04,128.53,17.61,63.4,55.58
2010-03-23,228.36,7.39,129.26,129.37,17.54,63.61,55.89
2010-03-22,224.75,7.27,130.47,127.98,17.15,64.39,55.62
2010-03-19,222.2499,7.1,130.35,127.71,16.91,65.07,55.34
2010-03-18,224.65,7.5,132.76,128.38,17.23,63.82,55.94
2010-03-17,224.12,7.59,131.34,127.76,17.21,61.94,55.92
2010-03-16,224.45,7.77,131.79,128.67,17.26,61.97,55.99
2010-03-15,223.84,7.9,131.13,127.83,17.26,61.52,55.42
2010-03-12,226.6,7.95,131.82,127.94,17.08,62.58,53.9
2010-03-11,225.5,7.84,133.58,127.6,17.29,63.55,53.97
2010-03-10,224.84,7.94,130.51,125.62,17.15,62.48,53.63
2010-03-09,223.02,7.71,128.82,125.55,17.23,61.43,54.15
2010-03-08,219.08,7.32,130.11,126.41,17.35,61.96,54.15
2010-03-05,218.95,7.43,128.91,127.25,17.48,62.25,54.14
2010-03-04,210.71,7.32,128.53,126.72,17.33,61.23,53.96
2010-03-03,209.33,7.47,125.89,126.88,17.32,62.36,53.66
2010-03-02,208.85,7.68,125.53,127.42,17.6,61.9,53.59
2010-03-01,208.99,7.69,124.54,128.57,17.75,62.06,53.9
2010-02-26,204.62,7.33,118.4,127.16,17.55,61.87,54.07
2010-02-25,202.0,7.08,118.2,127.07,17.69,61.45,54.15
2010-02-24,200.656,7.17,119.72,127.59,17.81,60.14,53.92
2010-02-23,197.059,7.09,117.24,126.46,17.67,59.01,53.62
2010-02-22,200.416,7.02,118.01,126.85,17.95,59.44,53.83
2010-02-19,201.67,6.93,117.52,127.19,17.99,58.47,53.49
2010-02-18,202.928,6.73,118.08,127.81,17.73,59.11,53.47
2010-02-17,202.55,6.8,116.31,126.33,17.67,59.7,54.06
2010-02-16,203.4,6.88,117.53,125.23,17.72,58.46,53.56
2010-02-12,200.38,6.81,119.66,124.0,17.8,59.33,52.9
2010-02-11,198.67,6.32,120.09,123.73,17.87,60.52,53.08
2010-02-10,195.116,6.31,117.36,122.81,17.74,60.01,53.24
2010-02-09,196.19,6.44,118.03,123.21,17.88,61.45,53.25
2010-02-08,194.12,5.93,116.83,121.88,17.84,61.65,52.93
2010-02-05,195.46,5.89,117.39,122.97,17.96,61.69,53.45
2010-02-04,192.05,5.49,115.94,123.0,18.03,62.83,52.97
2010-02-03,199.23,5.66,119.1,125.66,18.62,64.07,54.27
2010-02-02,195.86,5.96,118.12,125.53,19.06,65.05,53.49
2010-02-01,194.73,5.6,118.87,124.67,18.79,64.2,53.48
2010-01-29,192.063,5.31,125.41,122.39,18.66,63.72,53.43
2010-01-28,199.29,5.14,126.03,123.75,18.63,64.42,52.61
2010-01-27,207.884,4.86,122.75,126.33,19.0,64.62,53.4
2010-01-26,205.94,5.05,119.48,125.75,18.78,63.88,53.61
2010-01-25,203.075,5.22,120.31,126.12,18.85,65.55,52.88
2010-01-22,197.75,5.24,121.43,125.5,18.96,65.1,52.94
2010-01-21,208.072,5.46,126.62,129.0,19.24,65.5,52.92
