date,AAPL,AAL,WMT,AMZN,IBM,PFE,ANTM
2015-04-02,125.32,49.175,80.73,372.25,160.45,34.38,153.95
2015-04-01,124.25,50.44,80.71,370.255,159.18,34.33,153.99
2015-03-31,124.43,52.78,82.25,372.1,160.5,34.79,154.41
2015-03-30,126.37,53.64,82.53,374.59,162.67,35.0,156.85
2015-03-27,123.25,52.66,81.35,370.56,160.4,34.53,156.27
2015-03-26,124.24,51.265,81.89,367.35,160.59,34.16,152.82
2015-03-25,123.38,52.01,81.32,370.96,159.2,34.3,154.42
2015-03-24,126.69,53.93,83.05,374.09,163.0,34.52,157.6
2015-03-23,127.21,54.395,83.31,375.11,164.63,35.05,157.57
2015-03-20,125.9,55.76,83.24,378.49,162.88,34.25,158.38
2015-03-19,127.495,55.19,81.52,373.24,159.81,34.15,157.32
2015-03-18,128.47,54.13,82.53,375.135,159.81,34.38,157.39
2015-03-17,127.04,53.69,82.62,371.92,156.96,34.17,153.3
2015-03-16,124.95,50.22,83.29,373.35,157.08,34.44,153.25
2015-03-13,123.59,49.22,81.9,370.58,154.28,34.0,150.01
2015-03-12,124.45,48.68,81.9,374.24,157.98,34.0,147.46
2015-03-11,122.24,47.39,80.69,366.37,156.8,33.63,144.38
2015-03-10,124.51,46.735,82.07,369.51,157.81,33.78,144.28
2015-03-09,127.14,47.92,82.88,378.56,160.77,34.03,146.75
2015-03-06,126.6,47.995,82.59,380.09,158.5,33.97,145.16
2015-03-05,126.41,48.395,83.57,387.83,161.18,34.47,146.85
2015-03-04,128.54,48.95,82.58,382.72,159.42,34.64,146.55
2015-03-03,129.36,48.77,83.37,384.61,161.03,34.56,145.99
2015-03-02,129.09,48.31,83.96,385.655,160.48,34.77,146.93
2015-02-27,128.46,47.9,83.93,380.16,161.94,34.32,146.45
2015-02-26,130.415,49.35,83.8,384.8,160.87,34.59,146.72
2015-02-25,128.79,49.73,83.57,385.37,162.81,34.66,146.97
2015-02-24,132.17,51.52,84.57,378.59,164.83,34.34,147.28
2015-02-23,133.0,51.31,84.6,380.14,162.91,34.39,147.35
2015-02-20,129.495,51.02,84.3,383.66,163.65,34.56,144.59
2015-02-19,128.45,49.78,83.52,378.995,163.89,34.41,142.65
2015-02-18,128.715,49.31,86.29,373.37,162.19,34.48,141.84
2015-02-17,127.83,48.01,85.96,375.43,160.96,34.58,141.76
2015-02-13,127.08,48.39,85.81,381.83,160.4,34.64,141.05
2015-02-12,126.46,47.88,85.89,377.17,158.52,34.87,142.0
2015-02-11,124.88,47.59,86.34,375.14,158.2,34.25,141.49
2015-02-10,122.02,48.05,87.29,372.995,158.56,34.15,138.74
2015-02-09,119.72,46.53,85.91,370.56,155.75,33.07,134.88
2015-02-06,118.93,48.145,87.33,374.28,156.72,33.17,135.69
2015-02-05,119.94,48.81,87.28,373.89,157.91,32.99,137.23
2015-02-04,119.56,49.46,86.65,364.75,156.96,32.07,137.65
2015-02-03,118.65,47.5,86.19,363.55,158.47,32.02,136.96
2015-02-02,118.63,48.72,85.71,364.47,154.66,31.65,135.5
2015-01-30,117.16,49.08,84.98,354.53,153.31,31.25,134.96
2015-01-29,118.9,52.24,87.72,311.78,155.48,31.83,137.1
2015-01-28,115.31,50.62,86.82,303.91,151.55,31.95,133.58
2015-01-27,109.14,52.695,87.53,306.75,153.67,32.6,137.78
2015-01-26,113.1,55.45,88.63,309.66,156.36,32.8,138.7
2015-01-23,112.98,55.69,88.51,312.39,155.87,32.45,140.77
2015-01-22,112.4,55.59,88.3,310.32,155.39,32.81,142.86
2015-01-21,109.55,53.67,86.64,297.25,152.09,32.64,139.68
2015-01-20,108.72,52.75,86.69,289.44,156.95,33.1,137.13
2015-01-16,105.99,49.81,86.77,290.74,157.14,32.8,136.01
2015-01-15,106.82,49.41,87.38,286.95,154.57,32.4,134.09
2015-01-14,109.8,49.41,86.61,293.27,155.8,32.48,131.81
2015-01-13,110.22,50.4,89.31,294.74,156.81,32.44,130.28
2015-01-12,109.25,49.58,90.02,291.41,156.44,32.77,128.83
2015-01-09,112.01,52.02,89.35,296.93,159.11,32.65,129.8
2015-01-08,111.89,53.66,90.47,300.46,158.42,32.5,131.55
2015-01-07,107.75,53.01,88.6,298.42,155.05,31.85,125.56
2015-01-06,106.26,53.04,86.31,295.29,156.07,31.42,124.94
2015-01-05,106.25,53.875,85.65,302.19,159.51,31.16,123.26
2015-01-02,109.33,53.91,85.9,308.52,162.06,31.33,125.46
2014-12-31,110.38,53.63,85.88,310.35,160.44,31.15,125.67
2014-12-30,112.52,53.42,86.79,310.3,160.05,31.38,128.21
2014-12-29,113.91,52.85,86.64,312.04,160.51,31.39,127.07
2014-12-26,113.99,51.955,86.91,309.09,162.34,31.65,126.36
2014-12-24,112.01,51.43,86.43,303.03,161.82,31.42,126.93
2014-12-23,112.54,50.21,86.66,306.285,162.24,31.45,126.94
2014-12-22,112.94,50.84,86.38,306.54,161.44,32.09,128.47
2014-12-19,111.78,50.71,85.16,299.9,158.51,31.94,127.95
2014-12-18,112.65,50.14,85.94,297.73,157.68,31.97,127.71
2014-12-17,109.41,48.8,84.23,298.88,151.93,31.12,123.71
2014-12-16,106.745,47.96,82.96,295.06,151.41,30.67,121.32
2014-12-15,108.225,50.84,83.94,306.07,153.06,30.86,122.22
2014-12-12,109.73,49.97,83.81,307.32,155.38,30.95,122.65
2014-12-11,111.62,50.53,83.83,307.36,161.07,31.65,125.4
2014-12-10,111.95,48.94,82.98,305.84,160.51,31.86,123.69
2014-12-09,114.12,48.31,83.56,312.5,162.99,31.95,126.66
2014-12-08,112.4,50.82,84.23,306.64,161.86,31.97,126.34
2014-12-05,115.0,51.01,84.12,312.63,163.27,31.99,127.91
2014-12-04,115.49,49.65,84.76,316.93,164.05,31.67,127.64
2014-12-03,115.93,48.24,84.94,316.5,164.52,31.75,129.16
2014-12-02,114.63,47.86,86.4,326.31,162.67,31.57,128.71
2014-12-01,115.07,47.88,86.22,326.0,161.54,31.26,127.77
2014-11-28,118.93,48.53,87.54,338.64,162.17,31.15,127.91
2014-11-26,119.0,44.97,84.98,333.57,161.95,31.1,126.9
2014-11-25,117.6,44.15,84.95,335.04,161.76,30.47,127.15
2014-11-24,118.625,43.21,85.4,335.64,162.15,30.22,126.14
2014-11-21,116.47,43.31,84.65,332.63,160.92,30.45,125.89
2014-11-20,116.31,44.16,84.58,330.54,160.64,30.44,126.25
2014-11-19,114.67,44.1,84.99,326.54,161.43,30.44,125.82
2014-11-18,115.47,45.05,83.79,324.93,161.89,30.59,129.04
2014-11-17,113.99,43.69,83.57,323.05,164.16,30.32,127.27
2014-11-14,114.18,44.01,82.96,327.82,164.16,30.34,125.36
2014-11-13,112.82,44.12,82.94,316.48,162.79,30.42,126.63
2014-11-12,111.25,43.43,79.2,311.51,161.92,30.42,126.64
2014-11-11,109.7,43.44,79.01,312.01,163.3,30.32,126.62
2014-11-10,108.83,43.83,79.44,305.11,163.49,30.2,125.5
2014-11-07,109.01,43.2,78.77,299.86,162.07,29.92,124.15
2014-11-06,108.7,43.14,77.81,296.64,161.46,30.04,127.8
2014-11-05,108.86,42.25,77.7,296.52,161.82,30.04,127.03
2014-11-04,108.6,42.7,77.26,302.81,162.65,30.28,126.83
2014-11-03,109.4,42.0,76.28,305.72,164.36,30.19,126.31
2014-10-31,108.0,41.35,76.27,305.46,164.4,29.95,126.69
2014-10-30,106.98,40.3,76.45,299.07,164.35,29.84,123.29
2014-10-29,107.34,39.94,76.39,294.12,163.46,30.04,127.03
2014-10-28,106.74,40.24,76.35,295.59,163.6,29.09,120.0
2014-10-27,105.11,39.91,76.59,289.97,161.87,29.03,120.34
2014-10-24,105.22,39.82,76.38,287.06,162.08,29.11,120.21
2014-10-23,104.83,38.48,76.25,313.18,162.18,28.6,119.77
2014-10-22,102.99,37.04,76.03,312.97,161.79,28.3,118.87
2014-10-21,102.47,37.85,76.02,315.33,163.23,28.28,120.43
2014-10-20,99.76,35.22,75.14,306.21,169.1,27.93,116.23
2014-10-17,97.67,33.38,74.1,303.64,182.05,27.83,114.99
2014-10-16,96.26,32.97,73.82,302.86,179.84,27.7,111.92
2014-10-15,97.54,31.69,75.2,305.97,181.75,28.19,111.06
2014-10-14,98.75,31.51,77.98,308.31,183.8,28.46,113.2
2014-10-13,99.81,28.58,77.56,306.45,183.52,28.47,114.41
2014-10-10,100.73,30.78,78.29,311.39,185.93,29.13,116.95
2014-10-09,101.02,31.98,77.86,315.37,186.42,28.99,118.93
2014-10-08,100.8,33.0,78.24,322.7,189.36,29.38,119.85
2014-10-07,98.75,34.09,77.3,316.98,185.71,28.79,117.52
2014-10-06,99.62,34.93,77.35,322.2,189.04,29.17,119.07
2014-10-03,99.62,36.23,77.32,322.74,188.67,29.22,122.07
2014-10-02,99.9,33.93,76.23,318.41,186.91,29.06,118.45
2014-10-01,99.18,34.39,76.12,317.46,187.17,29.15,118.15
2014-09-30,100.75,35.48,76.47,322.44,189.83,29.57,119.62
2014-09-29,100.11,35.03,76.08,321.82,189.64,29.77,121.31
2014-09-26,100.75,35.93,76.49,323.21,190.06,29.72,120.8
2014-09-25,97.87,35.21,76.12,321.93,189.01,29.98,120.69
2014-09-24,101.75,36.12,77.08,328.21,192.31,30.31,124.17
2014-09-23,102.64,35.33,75.6,323.63,191.62,30.05,119.36
2014-09-22,101.06,35.58,76.31,324.5,193.11,30.18,121.82
2014-09-19,100.96,36.63,76.84,331.32,194.0,30.4,122.04
2014-09-18,101.79,38.05,76.22,325.0,193.75,30.58,122.16
2014-09-17,101.58,37.46,76.24,324.0,192.8,30.35,120.22
2014-09-16,100.86,37.98,76.32,327.76,192.96,30.05,120.32
2014-09-15,101.63,37.07,75.81,323.89,191.81,29.92,118.4
2014-09-12,101.66,37.65,75.77,331.19,191.28,29.43,118.62
2014-09-11,101.43,38.09,76.1,330.52,191.72,29.63,119.95
2014-09-10,101.0,38.58,76.51,331.33,191.54,29.44,119.8
2014-09-09,97.99,37.96,76.74,329.75,189.99,29.23,120.89
2014-09-08,98.36,38.23,76.53,342.34,190.14,29.4,118.13
2014-09-05,98.97,37.85,77.51,346.38,191.2,29.65,118.97
2014-09-04,98.12,38.47,76.56,345.95,190.68,29.37,118.01
2014-09-03,98.94,39.14,76.01,339.0,191.95,29.4,116.62
2014-09-02,103.3,40.5,75.75,342.38,191.56,29.26,115.64
2014-08-29,102.5,38.881,75.5,339.04,192.3,29.39,116.51
2014-08-28,102.25,39.17,75.9,340.02,192.0,29.38,116.25
2014-08-27,102.13,38.99,75.85,343.18,192.25,29.49,115.78
2014-08-26,100.889,39.09,75.52,341.83,192.99,29.4,114.67
2014-08-25,101.54,39.42,75.69,334.02,191.16,28.91,113.22
2014-08-22,101.32,39.85,75.73,331.59,190.41,28.92,112.87
2014-08-21,100.58,39.51,75.55,332.91,191.23,28.82,113.12
2014-08-20,100.57,40.6,74.96,335.78,190.1,28.89,113.07
2014-08-19,100.53,40.43,74.88,335.13,190.07,28.94,113.62
2014-08-18,99.16,40.66,74.49,334.53,189.36,28.84,112.4
2014-08-15,97.98,39.19,73.9,333.63,187.38,28.64,111.78
2014-08-14,97.5,39.57,74.39,333.21,187.88,28.73,112.48
2014-08-13,97.24,38.12,74.03,326.28,187.95,28.21,110.35
2014-08-12,95.97,37.52,74.22,319.32,187.34,28.08,108.66
2014-08-11,95.99,37.97,74.36,318.33,187.47,28.25,107.39
2014-08-08,94.74,37.18,74.67,316.8,186.63,28.34,108.58
2014-08-07,94.48,36.86,73.95,311.45,184.3,28.04,107.29
2014-08-06,94.96,37.46,74.2,313.89,185.97,28.28,111.34
2014-08-05,95.12,37.18,73.34,312.32,187.1,28.41,110.44
2014-08-04,95.59,38.14,73.54,313.65,189.64,28.75,111.6
2014-08-01,96.13,39.43,73.54,307.06,189.15,28.86,111.0
2014-07-31,95.6,38.85,73.58,312.99,191.67,28.7,109.81
2014-07-30,98.15,39.55,74.78,322.51,194.0,29.26,112.47
2014-07-29,98.38,39.53,75.44,320.0,194.57,29.73,112.55
2014-07-28,99.02,40.29,75.71,320.41,195.78,30.1,115.57
2014-07-25,97.671,41.68,75.97,324.01,194.4,30.19,113.51
2014-07-24,97.03,42.16,76.35,358.61,195.24,30.34,115.25
2014-07-23,97.19,43.33,76.99,358.14,193.63,30.39,115.44
2014-07-22,94.72,42.38,76.64,360.84,194.09,30.49,115.32
2014-07-21,93.939,42.48,76.77,359.76,190.85,30.35,114.43
2014-07-18,94.43,42.9199,77.09,358.66,192.5,30.73,114.93
2014-07-17,93.0899,41.6999,76.61,352.454,192.49,30.55,113.44
2014-07-16,94.78,43.48,76.86,355.9,192.36,30.96,112.18
2014-07-15,95.32,43.7,76.84,354.44,188.49,30.41,112.77
2014-07-14,96.45,42.98,76.55,355.32,189.86,30.24,113.15
2014-07-11,95.22,42.88,76.82,346.2,188.0,30.07,110.9
2014-07-10,95.035,42.82,77.06,327.92,187.7,30.0,110.76
2014-07-09,95.39,41.985,77.21,329.97,188.42,30.05,110.87
2014-07-08,95.35,40.26,76.65,323.81,187.22,30.15,109.46
2014-07-07,95.968,40.1,76.07,333.55,188.04,30.49,109.13
2014-07-03,94.03,41.62,75.75,337.492,188.53,30.53,110.16
2014-07-02,93.48,41.95,75.62,332.85,188.39,30.37,110.32
2014-07-01,93.52,43.86,75.28,332.39,186.35,30.08,108.38
2014-06-30,92.93,42.96,75.07,324.78,181.27,29.68,107.61
2014-06-27,91.98,44.0,75.34,324.57,181.71,29.67,107.55
2014-06-26,90.9,44.55,74.91,325.69,180.37,29.59,108.12
2014-06-25,90.36,43.91,75.62,327.44,180.72,29.8,108.74
2014-06-24,90.28,43.179,75.97,324.16,180.88,29.3,107.91
2014-06-23,90.83,44.36,75.79,327.24,182.14,29.45,108.65
2014-06-20,90.91,44.55,75.68,324.2,181.55,29.78,108.55
2014-06-19,91.86,43.06,75.87,327.0,182.82,29.59,107.69
2014-06-18,92.18,42.66,75.7,334.38,183.6,29.71,106.25
2014-06-17,92.08,41.87,74.99,325.62,182.26,29.48,106.06
2014-06-16,92.2,41.06,75.34,327.62,182.35,29.61,106.1
2014-06-13,91.28,40.38,75.28,326.27,182.56,29.53,106.88
2014-06-12,92.29,40.2,75.73,325.91,181.22,29.45,107.1
2014-06-11,93.86,42.29,76.16,335.2,182.25,29.43,107.68
2014-06-10,94.25,43.66,76.62,332.41,184.29,29.5,105.7
2014-06-09,93.7,43.59,77.01,327.5,186.22,29.35,105.28
2014-06-06,645.57,43.88,77.21,329.67,186.37,29.42,106.13
2014-06-05,647.35,42.41,77.32,323.57,185.98,29.76,107.26
2014-06-04,644.82,42.82,77.13,306.78,184.51,29.64,108.63
2014-06-03,637.54,41.44,76.71,307.19,184.37,29.59,108.01
2014-06-02,628.65,41.22,76.76,308.84,185.69,29.71,108.35
2014-05-30,633.0,40.16,76.77,312.55,184.36,29.63,108.36
2014-05-29,635.38,39.82,75.98,313.78,183.76,29.6,108.55
2014-05-28,624.01,39.8,75.53,310.16,183.08,29.61,107.88
2014-05-27,625.63,39.35,75.59,310.82,184.78,29.61,108.48
2014-05-23,614.13,39.11,75.61,312.24,185.94,29.49,108.82
2014-05-22,607.27,38.72,75.39,304.91,185.68,29.66,107.34
2014-05-21,606.31,38.32,75.66,305.01,186.39,29.57,107.12
2014-05-20,604.71,38.24,75.69,301.19,184.89,29.25,106.0
2014-05-19,604.59,38.57,76.61,296.755,187.0,29.28,106.43
2014-05-16,597.51,38.525,77.01,297.7,187.06,29.12,105.12
2014-05-15,588.82,38.19,76.83,295.19,186.46,29.06,104.93
2014-05-14,593.87,38.84,78.74,297.62,188.72,29.1,105.67
2014-05-13,593.76,39.31,79.14,304.64,192.19,29.2,106.45
2014-05-12,592.83,39.39,79.15,302.86,192.57,29.13,107.01
2014-05-09,585.5425,38.26,79.2,292.24,190.08,29.03,104.51
2014-05-08,587.99,38.25,78.69,288.32,188.91,29.17,103.28
2014-05-07,592.33,37.22,77.96,292.71,189.3,29.02,104.74
2014-05-06,594.41,36.67,78.01,297.38,190.03,29.43,102.33
2014-05-05,600.96,36.6,78.62,310.05,191.26,29.96,102.44
2014-05-02,592.58,36.49,79.12,308.01,191.44,30.75,100.87
2014-05-01,591.48,36.39,79.7,307.89,193.53,31.15,100.77
2014-04-30,590.09,35.07,79.71,304.13,196.47,31.28,100.68
2014-04-29,592.33,35.51,79.67,300.38,195.11,31.76,95.39
2014-04-28,594.09,35.16,79.76,296.58,193.14,32.04,94.96
2014-04-25,571.94,36.0,78.62,303.83,189.63,30.75,96.0
2014-04-24,567.77,37.26,78.31,337.15,190.22,30.71,96.54
2014-04-23,524.75,37.09,78.04,324.58,191.73,30.92,94.69
2014-04-22,531.699,36.16,77.56,329.32,192.15,31.0,94.19
2014-04-21,531.17,35.67,77.6,330.87,192.27,30.86,93.03
2014-04-17,524.94,35.4,77.66,324.91,190.01,30.25,92.0
2014-04-16,519.01,35.51,77.22,323.68,196.4,30.09,95.65
2014-04-15,517.9599,33.72,76.88,316.08,197.02,29.89,96.47
2014-04-14,521.68,33.37,77.38,315.91,197.77,29.87,95.38
2014-04-11,519.61,33.6799,76.5,311.73,195.19,29.86,95.05
2014-04-10,523.48,35.29,76.89,317.11,195.68,30.61,95.74
2014-04-09,530.32,36.9,77.97,331.805,196.64,31.23,96.81
2014-04-08,523.44,35.98,78.18,327.07,193.29,30.87,96.65
2014-04-07,523.47,35.78,77.31,317.76,194.52,31.2,96.61
2014-04-04,531.82,36.56,77.31,323.0,191.77,32.16,97.59
2014-04-03,538.79,37.34,77.46,333.62,192.69,32.4,99.24
2014-04-02,542.55,37.71,77.18,341.96,193.55,32.29,98.32
2014-04-01,541.65,37.94,76.77,342.99,194.5,31.95,99.09
2014-03-31,536.74,36.6,76.43,336.365,192.49,32.12,99.55
2014-03-28,536.86,35.39,76.01,338.29,190.45,31.88,99.39
2014-03-27,537.46,35.77,76.14,338.47,189.83,32.1,97.7
2014-03-26,539.78,36.7,76.23,343.41,192.62,32.18,99.91
2014-03-25,544.99,37.9,76.87,354.71,195.04,31.82,99.69
2014-03-24,539.19,36.8,76.76,351.85,188.25,31.49,100.97
2014-03-21,532.87,36.11,76.1,360.62,186.67,32.18,99.77
2014-03-20,528.7,36.56,75.38,368.97,187.9,31.91,99.71
2014-03-19,531.26,37.08,74.38,373.23,184.71,31.71,99.05
2014-03-18,531.4,37.35,74.77,378.77,186.81,31.93,97.71
2014-03-17,526.74,37.7,74.68,375.04,185.81,31.42,95.15
2014-03-14,524.69,36.34,74.28,373.74,182.21,31.23,93.35
2014-03-13,530.65,36.74,74.93,371.51,183.9,31.12,93.27
2014-03-12,536.61,37.5599,75.53,370.64,186.22,31.98,93.62
2014-03-11,536.09,38.08,74.92,368.82,186.76,32.42,93.0
2014-03-10,530.92,38.96,74.43,370.53,186.39,32.39,92.24
2014-03-07,530.44,39.02,74.58,372.06,187.68,32.43,91.53
2014-03-06,530.75,38.81,74.88,372.16,187.64,32.46,91.52
2014-03-05,532.36,37.86,74.8,372.37,187.14,32.75,91.56
2014-03-04,531.24,37.34,75.13,363.9,186.44,32.69,90.81
2014-03-03,527.76,36.1,74.12,359.78,184.26,31.98,89.44
2014-02-28,526.24,36.93,74.7,362.1,185.17,32.11,90.59
2014-02-27,527.67,36.56,74.56,360.13,185.27,32.23,89.28
2014-02-26,517.35,36.75,74.78,359.8,184.06,31.99,89.15
2014-02-25,522.06,37.0,73.35,358.32,183.23,31.89,89.68
2014-02-24,527.55,36.65,73.35,351.78,183.45,31.99,90.93
2014-02-21,525.25,36.17,73.12,346.76,182.79,31.46,88.55
2014-02-20,531.15,35.66,73.52,349.8,184.26,31.55,87.71
2014-02-19,537.37,34.59,74.85,347.38,182.95,31.48,87.5
2014-02-18,545.99,34.31,75.33,353.65,183.19,31.88,87.52
2014-02-14,543.99,34.41,75.79,357.35,183.69,31.94,87.8
2014-02-13,544.43,35.025,75.36,357.2,181.84,31.7,85.31
2014-02-12,535.92,34.69,74.96,349.25,180.24,31.61,84.25
2014-02-11,535.96,35.13,74.8,361.79,179.7,31.88,85.68
2014-02-10,528.99,35.58,73.76,360.87,177.14,31.47,84.6
2014-02-07,519.68,35.67,73.75,361.08,177.25,31.22,84.68
2014-02-06,512.51,34.66,72.82,354.59,174.67,30.84,86.58
2014-02-05,512.59,33.8,72.87,346.45,174.24,30.65,85.65
2014-02-04,508.79,34.05,72.73,347.95,172.84,31.44,85.35
2014-02-03,501.53,33.96,72.66,346.15,172.9,30.6,85.62
2014-01-31,500.6,33.55,74.68,358.69,176.68,30.4,86.0
2014-01-30,499.782,33.8,74.75,403.01,177.36,30.82,87.76
2014-01-29,500.75,32.98,74.1,384.2,176.4,30.11,85.37
2014-01-28,506.5,31.96,74.67,394.43,176.85,30.42,84.3
2014-01-27,550.5,30.18,74.15,386.28,177.9,29.66,84.89
2014-01-24,546.07,30.4,74.42,387.6,179.64,30.09,84.25
2014-01-23,556.18,31.35,74.96,399.87,182.73,31.01,85.79
2014-01-22,551.51,31.2,75.35,404.54,182.25,31.27,86.11
2014-01-21,549.07,30.66,75.84,407.05,188.43,31.23,86.92
2014-01-17,540.67,30.02,76.19,399.61,190.09,31.09,85.49
2014-01-16,554.25,29.34,76.76,395.8,188.76,31.17,85.56
2014-01-15,557.36,28.84,77.66,395.87,187.74,31.18,88.15
2014-01-14,546.39,28.87,77.96,397.54,185.92,31.0,91.35
2014-01-13,535.73,28.65,77.49,390.98,184.16,30.54,90.84
2014-01-10,532.94,29.35,78.04,397.66,187.26,30.69,91.99
2014-01-09,536.519,29.42,78.09,401.01,187.38,30.93,93.0
2014-01-08,543.46,27.63,77.83,401.92,187.97,30.95,92.22
2014-01-07,540.0375,26.905,78.45,398.03,189.71,30.74,91.08
2014-01-06,543.93,27.03,78.21,393.63,186.0,30.55,89.28
2014-01-03,540.98,26.54,78.65,396.44,186.64,30.52,90.63
2014-01-02,553.13,25.36,78.91,397.97,185.53,30.46,90.63
2013-12-31,561.02,25.25,78.69,398.79,187.57,30.63,92.39
2013-12-30,554.52,24.78,78.63,393.37,186.41,30.69,91.52
2013-12-27,560.09,24.94,78.47,398.08,185.08,30.64,92.17
2013-12-26,563.9,26.13,78.39,404.39,185.35,30.55,92.15
2013-12-24,567.67,26.25,78.01,399.2,183.22,30.29,91.39
2013-12-23,570.09,26.18,77.87,402.92,182.23,30.35,91.15
2013-12-20,549.02,26.33,77.43,402.2,180.02,30.25,89.59
2013-12-19,544.46,26.12,77.24,395.19,180.22,30.71,88.75
2013-12-18,550.77,26.23,77.94,395.96,178.7,30.77,89.02
2013-12-17,554.99,26.1,77.25,387.65,175.76,30.14,86.89
2013-12-16,557.5,26.61,77.74,388.97,177.85,30.25,87.69
2013-12-13,554.43,26.23,78.08,384.24,172.8,30.25,87.75
2013-12-12,560.54,25.45,78.5,381.25,173.37,30.25,88.69
2013-12-11,561.36,25.99,79.09,382.19,175.2,30.65,89.27
2013-12-10,565.55,24.88,79.08,387.78,177.12,31.34,91.06
2013-12-09,566.43,24.6,79.95,384.89,177.46,31.58,90.98
2013-12-06,560.02,22.55,79.94,386.95,177.67,31.54,90.69
2013-12-05,567.901,22.35,79.44,384.49,176.08,31.25,89.78
2013-12-04,565.0,21.87,80.22,385.96,175.74,31.27,91.59
2013-12-03,566.322,22.39,81.21,384.66,176.08,31.22,92.56
2013-12-02,551.23,23.04,81.11,392.3,177.48,31.83,93.92
2013-11-29,556.07,23.48,81.01,393.62,179.68,31.73,92.88
2013-11-27,545.96,23.98,80.93,386.71,178.97,31.88,93.62
2013-11-26,533.4,23.81,80.68,381.37,177.31,31.89,93.66
2013-11-25,523.74,24.24,80.43,376.64,178.94,32.14,93.61
2013-11-22,519.8,24.27,79.81,372.31,181.3,32.12,93.03
2013-11-21,521.136,23.99,78.86,368.92,184.13,31.97,92.08
2013-11-20,515.0,24.06,78.9,362.57,185.19,31.92,92.76
2013-11-19,519.55,24.23,79.25,364.94,185.25,31.66,92.0
2013-11-18,518.629,24.4,79.22,366.18,184.47,32.01,90.4
2013-11-15,524.991,23.89,79.22,369.17,183.19,32.2,90.1
2013-11-14,528.16,23.66,79.08,367.396,182.21,32.0,89.49
2013-11-13,520.634,23.31,78.9,356.22,183.55,31.87,88.02
2013-11-12,520.01,23.52,78.71,349.53,183.07,31.38,87.5
2013-11-11,519.048,23.27,79.01,354.378,182.88,31.24,87.94
2013-11-08,520.56,23.21,77.96,350.31,179.99,31.32,87.28
2013-11-07,512.492,22.08,77.51,343.56,180.0,30.91,86.46
2013-11-06,520.92,22.4,78.16,356.18,179.19,30.97,87.7
2013-11-05,525.449,22.68,77.42,358.892,177.85,31.24,87.41
2013-11-04,526.75,22.71,77.33,358.74,180.27,31.26,86.81
2013-11-01,520.03,22.44,77.07,359.002,179.23,31.17,85.36
2013-10-31,522.702,21.97,76.75,364.03,179.21,30.685,84.8
2013-10-30,524.896,22.58,76.91,361.08,180.15,30.93,84.54
2013-10-29,516.678,22.37,77.06,362.7,182.12,31.25,84.54
2013-10-28,529.876,22.01,77.14,358.16,177.35,30.74,84.55
2013-10-25,525.958,22.15,76.08,363.39,176.85,30.61,84.1
2013-10-24,531.91,22.67,76.42,332.21,177.8,30.61,83.6
2013-10-23,524.96,21.4,75.9,326.756,175.77,30.6,85.48
2013-10-22,519.8675,21.95,76.32,332.54,174.97,30.68,88.43
2013-10-21,521.362,21.22,75.15,326.44,172.86,30.4,87.6
2013-10-18,508.89,21.14,75.71,328.931,173.78,30.51,86.38
2013-10-17,504.5,21.0,75.78,310.77,174.83,30.26,88.59
2013-10-16,501.114,20.62,75.6,310.49,186.73,29.8,89.66
2013-10-15,498.68,20.5,74.37,306.4,184.66,29.16,87.97
2013-10-14,496.04,20.58,74.68,310.7,186.97,29.35,88.67
2013-10-11,492.812,20.72,74.82,310.889,186.16,28.72,88.64
2013-10-10,489.638,20.5,74.79,305.174,184.77,28.77,88.43
2013-10-09,486.588,20.06,73.0,298.23,181.32,28.29,85.56
2013-10-08,480.94,20.02,72.9,303.23,178.72,28.24,85.37
2013-10-07,487.75,20.39,71.87,310.03,182.01,28.62,86.28
2013-10-04,483.03,20.53,72.8,319.04,184.1,29.0,87.21
2013-10-03,483.41,20.48,73.16,314.76,183.86,28.77,86.48
2013-10-02,489.56,19.84,73.72,320.51,184.96,29.01,86.6
2013-10-01,487.96,19.69,73.59,320.95,186.38,28.89,86.11
2013-09-30,476.75,18.96,73.96,312.64,185.18,28.725,83.61
2013-09-27,482.75,19.08,74.36,316.01,186.92,28.88,83.95
2013-09-26,486.22,19.47,74.62,318.12,190.22,28.52,84.11
2013-09-25,481.53,19.18,74.65,312.65,189.47,28.49,83.63
2013-09-24,489.1,18.99,75.75,314.13,189.97,28.71,84.29
2013-09-23,490.64,18.86,76.42,311.49,190.99,28.8,83.15
2013-09-20,467.41,18.89,75.83,316.34,190.02,28.97,82.33
2013-09-19,472.3,18.97,76.21,312.06,193.39,28.84,82.53
2013-09-18,464.68,18.68,76.42,312.034,194.42,29.04,84.39
2013-09-17,455.32,18.72,75.15,304.17,192.16,28.64,88.27
2013-09-16,450.12,18.07,74.78,296.06,193.15,28.71,89.1
2013-09-13,464.9,17.87,74.36,297.92,192.17,28.51,89.09
2013-09-12,472.69,17.63,73.91,298.86,190.73,28.31,88.46
2013-09-11,467.71,17.72,74.05,299.64,190.7,28.67,89.26
2013-09-10,494.64,18.12,73.96,300.36,186.6,28.45,87.8
2013-09-09,506.17,17.47,73.51,299.71,184.98,28.3,86.71
2013-09-06,498.22,16.8,72.59,295.86,183.03,28.28,87.29
2013-09-05,495.27,16.99,72.67,294.1,184.15,28.27,87.87
2013-09-04,498.691,16.81,72.91,293.64,183.13,28.37,87.38
